Track,mi,menv,z,y,yc,mass,radius,age,teff,logg,luminosity,chisq,total_merit,fa,f8,f15,f18,f22,f27,f28,f31,f34,f37
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.1,0.479307,0.179242,6828063666.371977,31.346537,5.611624,27.868876,481.984,30.55995,3205.1162748051606,12140.136340774223,14185.288007452793,15189.81656058504,4162.679079393587,9397.847459367376,10584.527702677435,158.32477177324893,2417.89683574822,21949.423096082246
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.25,0.479307,0.176564,6806243666.371977,30.566536,5.624697,24.449702,396.391,25.443193,4228.6420353699905,2746.7632619380784,1626.6413654828048,16713.97500810366,5912.822266643735,4695.652441736192,25215.913932679774,2692.991402965674,811.4950274131791,90.70870222919137
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.2,0.479307,0.178578,6813683666.371977,30.718055,5.614846,25.510252,411.024,21.607947,10368.835729573779,236.6639222766707,670.1186701850909,11528.017521802702,2591.6743401773706,1084.6586766563573,10388.404974916593,2598.9380291312373,1253.172191389569,5969.855159784692
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.35,0.479307,0.171659,6792903666.371977,30.400336,5.649169,22.611532,383.322,29.328109,667.4647827523313,10310.055456206223,9597.63921211921,20845.999911977644,2250.4868315240406,9872.121206683101,11846.541505386947,56.063376117779555,1035.6385084291971,19531.78794425544
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.3,0.479307,0.174192,6799523666.371977,30.465202,5.636447,23.483043,387.757,26.026872,375.4600671158489,11629.870815416423,3315.6387600390576,113.50079001878292,6121.8535247918,7306.121049191641,20119.770007443036,1202.1917038606236,2055.900037535899,15499.500588924446
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.45,0.479307,0.166133,6778723666.371977,30.343205,5.67759,21.020427,382.955,24.731777,3220.56543146955,4066.1159283828442,1419.6985648228067,157.88772422908283,5696.6761013958585,728.900643442032,772.022257809812,12743.790102963112,11133.006752446905,21227.41802415942
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.4,0.479307,0.168949,6785903666.371977,30.362006,5.662992,21.792915,381.992,25.562467,4112.05571692676,147.0668862613703,15713.937851313387,7444.268402683839,106.52667745228149,1225.8946588718168,2935.6688812335283,579.5642918396671,3862.8603179150878,29216.130261161994
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.55,0.479307,0.160635,6765263666.371977,30.343523,5.706823,19.652903,389.151,21.612685,2085.922497617393,96.35380874357261,2822.3982738337636,11046.364456978137,9700.397269825191,2786.182228227968,2218.839588250222,10720.683612077812,1094.9060078586476,4138.769577891766
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.5,0.479307,0.163367,6771983666.371977,30.337089,5.692174,20.309878,385.342,33.358682,5969.95415971769,13623.872257103532,5.002623792106672,5059.085515257372,22876.128653288113,11730.593815889468,6045.675333916513,27197.691120697677,7784.672977569169,10987.488577074844
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.65,0.479307,0.155333,6751543666.371977,30.396982,5.735977,18.506766,401.29,25.948235,1029.5338244522957,8017.020152312187,17428.419040135686,5394.365174522756,2086.309287076665,13366.579345419943,7816.141079673271,3203.6735838491545,4030.600782451947,4958.447662200635
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.6,0.479307,0.157955,6758503666.371977,30.362621,5.721435,19.050551,394.376,16.259411,18083.048337788303,2061.842345570059,1207.414629341612,327.4673550841135,166.74881424354606,671.3856520903109,724.1484777176316,1288.9203710558645,1522.5777838998827,383.28995321319894
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.75,0.479307,0.15014,6737603666.371977,30.495955,5.765511,17.516322,418.81,24.34505,198.2850282908815,4261.4831455374315,12110.106401787505,9224.856855445993,3119.663036246548,3036.632231625911,15183.478882018851,1760.8189328972308,9554.595432484952,818.2267487823142
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.7,0.479307,0.152704,6744503666.371977,30.440638,5.750802,17.988645,409.376,15.573297,1307.7696692493087,3042.352623217004,0.46900919777971833,100.45675411348883,3481.3764311805007,4311.603528777662,91.59868507432486,2347.258856601733,198.21264389618446,9371.660992390089
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.85,0.479307,0.145284,6725483666.371977,30.607322,5.79407,16.642415,438.019,21.860126,13720.236343933937,2924.9126767381617,4293.256270549891,8761.588584725529,7090.551807267548,472.693867631592,3860.6258502909873,6360.468865629191,276.4048747219149,25.77220289884562
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.8,0.479307,0.147581,6730823666.371977,30.563743,5.780443,17.07533,429.793,17.362834,34.53588367808872,7901.974592198684,1513.1692059461,3614.081275126099,484.99237919092684,5737.571004953837,902.9906484072296,0.37151915824798243,7510.319452107757,2446.792922919187
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0007,0.005,0.2565,0.9,0.479307,0.143197,6720843666.371977,30.643164,5.806637,16.243615,445.252,20.093075,1281.29193182768,679.7941821375376,834.1509657601181,0.24191326702854102,0.6887095346363078,7284.328859904336,15793.04740410181,11337.062511689684,1428.954598268366,1733.6062296486782
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.15,0.479407,0.184137,6820731187.434186,30.584938,5.588309,26.656136,392.36,24.862281,8896.011197869597,46.15558772608632,489.2880414061077,8159.4006470685235,820.6973741066885,841.3767785869403,28904.30486404051,5647.985291214143,1339.4979751637632,6668.582218185843
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.1,0.479407,0.183771,6827871187.434186,30.972921,5.590039,27.923218,435.253,28.878184,1350.6964567602724,8151.261726903993,11508.036457211969,18244.840674867937,7144.306243591864,2298.216671291786,14358.947255016708,2.3649641985734977,1777.8473442302486,18558.4333869029
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.25,0.479407,0.180799,6806191187.434186,30.211326,5.604202,24.465445,356.041,25.365987,8517.29558519771,1168.9375512087288,746.4573561642171,11687.610359218947,2540.669956050622,1982.3856265105965,30277.270267141874,5064.043023587415,2086.9696294170876,271.68940274485703
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.2,0.479407,0.182914,6813611187.434186,30.356052,5.594098,25.524623,369.21,21.525804,17295.381933019828,50.32007992399154,124.74842200152972,7201.162906999269,577.7541135676904,97.94134587294013,10127.929491368512,3960.006734965674,2879.703106733246,4021.0743903528364
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.35,0.479407,0.175654,6792811187.434186,30.055614,5.629277,22.620437,344.755,30.162628,451.74241388568737,11646.960042430643,8069.387344583967,23262.109989906396,4116.6411758609165,9245.968261054417,17204.012671048975,695.590493819436,257.6341708314011,16028.36627406625
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.3,0.479407,0.178318,6799471187.434186,30.115641,5.616203,23.498587,348.439,27.45497,2586.912808555693,9677.011136809779,2232.0010663284093,2949.524964079715,8754.313447384608,3791.0505864968895,27472.57117230917,2981.7412304882423,2415.8939243995997,12516.517486255956
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.45,0.479407,0.169918,6778671187.434186,30.008009,5.658115,21.033433,345.401,22.477955,893.9564297517019,331.34508848218206,2064.946238234149,475.24149470829434,3543.81492592453,61.28490215287103,34.82484301939485,8661.004750541602,7653.4778294362,26805.950290801695
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.4,0.479407,0.172852,6785871187.434186,30.022248,5.643243,21.807484,343.994,26.777351,8706.735692902615,597.0979549201576,17481.95796816903,9242.140550107144,57.897605532669786,3290.1218841483583,6239.789685709283,8.322264235814849,1889.7382846689643,24188.84858500008
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.55,0.479407,0.164221,6765251187.434186,30.01663,5.687737,19.669218,352.184,26.103819,570.0866622698071,780.1796224218065,8288.302335711247,13564.598421591056,12382.01941860081,4922.872771413574,4233.016512830722,16225.27367964722,113.85461745221191,7060.7326736269115
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.5,0.479407,0.16705,6771951187.434186,30.006236,5.672899,20.324664,348.132,32.72751,9608.982609932513,23752.17178448589,161.461792209408,3728.5882217076437,18313.24056981996,8025.551835138261,3033.2895795349436,21059.017828217216,4374.6529111118825,15052.03328406507
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.65,0.479407,0.158715,6751511187.434186,30.076344,5.71736,18.518936,364.478,22.998717,8.280333222607785,4373.638012808753,9816.84137106715,4173.33173987327,1614.1622613876568,14664.67090522127,9364.987273501274,1210.8451649006977,4735.894087580171,2931.449082873326
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.6,0.479407,0.16143,6758471187.434186,30.038891,5.702623,19.062877,357.533,19.198203,25303.09486914916,4607.4283524269385,0.6881077725978612,793.6392639199244,613.2810090927244,97.34574175119853,123.649880673503,3329.0754498280444,1983.2754318697605,5.621789427807959
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.75,0.479407,0.153345,6737591187.434186,30.181084,5.747253,17.529226,381.88,23.328357,873.8265369847156,8531.79043269753,8911.320998212028,10616.209063799197,2252.699033445824,1681.9863694417522,11604.111658309157,642.933176745876,9144.719617293104,161.6274149292091
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.7,0.479407,0.155998,6744491187.434186,30.122806,5.732357,18.001168,372.52,16.155737,4367.392977110016,613.529180955282,99.38592173652901,455.4364308161156,4379.429084247867,6063.55100708021,39.20276100284788,4098.354178362123,110.54698179025053,5873.955611547164
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.85,0.479407,0.148321,6725471187.434186,30.29707,5.776187,16.652979,400.836,20.836813,16023.979446118254,571.8263111031986,3080.7100513627424,7197.272120457958,8429.129951490311,154.08703922514394,2235.1388738848777,4767.4676656618685,941.801989192768,15.864010859328454
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.8,0.479407,0.150701,6730811187.434186,30.251436,5.762362,17.088259,392.691,20.45713,741.6607586307442,14134.718486391599,2699.4511235818504,1371.7057320525375,2.735274429408937,7213.387768245065,1984.2905230740744,123.16582653437783,10439.839051627576,3138.4630688107927
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0008_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0008,0.005,0.2565,0.9,0.479407,0.146164,6720831187.434186,30.335622,5.788911,16.254605,408.097,21.466649,109.72153281906797,2151.9651013968682,1623.4200078319311,23.02053918561497,487.30415172676913,8514.421328525566,15290.700208464033,14764.721187818677,592.2663775700368,2524.160473111127
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.15,0.479507,0.204309,6820672697.497479,29.040787,5.498108,26.674258,233.949,22.604607,7884.646551122781,1456.7476278198837,2801.98684422648,186.98224027373197,86.60438260339622,26.35253413024227,3296.8193911186722,8393.085930597448,17436.99451283868,9526.606083059904
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.1,0.479507,0.204462,6827772697.497479,29.36759,5.49746,27.936975,261.841,21.47979,745.6031153912784,5157.067189381989,832.468978197976,1672.7894876144353,2940.6519636478324,2844.1344610953247,16258.974291810964,13842.71241345303,224.61488657824475,1619.1206398054014
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.25,0.479507,0.199469,6806132697.497479,28.767493,5.518933,24.481707,214.166,21.129263,5478.096205869581,460.28236669218796,1508.9146868505995,188.3033649460422,13.34292943903126,297.9215263878431,4623.477226203872,11663.775470734774,18607.00539003954,1803.4570887466314
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.2,0.479507,0.202381,6813532697.497479,28.862496,5.506346,25.536194,220.285,24.812762,13327.969811690657,284.4318683018544,3693.9899237803997,1572.1304333913351,548.3617824021575,483.754001601045,988.2031212873991,8822.299861539032,18964.16201597217,12882.013349543407
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.35,0.479507,0.192707,6792752697.497479,28.699469,5.548891,22.634489,212.607,26.412895,2595.6534139525797,11229.164657168938,1441.2554149112434,4994.984168639501,6884.785420572446,5216.315340841071,14924.91314674261,15128.55183691261,4705.454693000453,2643.0250725413753
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.3,0.479507,0.196188,6799432697.497479,28.716388,5.533338,23.515162,211.909,18.842786,763.3216634264021,757.8995714361984,143.41222794549074,18.273047181360724,1823.5335890148979,1176.8242070740962,7895.671906994111,16905.470286638072,2469.730617743587,3550.922922001507
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.45,0.479507,0.185267,6778632697.497479,28.742596,5.583089,21.046577,220.864,14.928454,127.4114416788302,42.81847446706494,9419.7060512456,5295.461600073571,1904.1844909043589,4864.187393421583,338.16516853535387,25.694129967680908,11.946212170617398,256.29990601495933
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.4,0.479507,0.189065,6785812697.497479,28.710391,5.565461,21.820343,215.747,30.858975,15845.812214019565,5047.875933592809,9266.658365978437,17260.34351555671,12980.981694494441,15770.81265903437,10350.647003679122,6519.719828909422,1687.0495320935063,497.73365610670754
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.55,0.479507,0.17788,6765192697.497479,28.844893,5.61843,19.679437,234.682,25.7152,567.318126064179,98.5781995332045,5306.808564340023,6913.623870745235,11114.380219187102,7006.4032176218525,8994.242352111514,10719.890097320136,8373.243756143307,7032.660703781228
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.5,0.479507,0.181576,6771932697.497479,28.78657,5.600568,20.340332,227.07,19.070097,10665.072091196476,15574.95592791043,867.6568776793086,170.0706831394275,1142.9504355869635,139.422627123344,924.1304753181944,2096.621678611463,2154.3775740956953,2631.6024517855717
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.65,0.479507,0.170636,6751492697.497479,29.01191,5.654541,18.532356,254.791,7.035,30.627312187193137,236.46055294866122,627.1715464514999,175.07737222414684,9.055093496946323,910.0454199118399,1203.0147311828534,13.057055444125593,39.930095374666195,1704.6838708665703
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.6,0.479507,0.174262,6758472697.497479,28.917988,5.636277,19.079285,243.712,26.960943,11456.119743118179,15137.645961043185,5870.429931366095,6874.944590369939,6387.13165868448,8512.199314139258,4542.941304148762,6905.1309925648275,5.646654540140123,6997.0542286477485
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.75,0.479507,0.163308,6737612697.497479,29.252008,5.692669,17.543657,282.723,22.112672,10823.92555050353,12823.596677196414,1880.6626533274602,1584.7158644365481,1.9982190606204664,2455.8285005343228,276.8153259313128,214.44663200282753,11388.472460854078,7446.566109719988
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.7,0.479507,0.16695,6744452697.497479,29.122466,5.67351,18.012285,267.728,27.202506,5243.395339762189,2153.022033174432,7953.507663742645,8251.16992797396,13063.341551515728,11522.549639103077,14394.453192803057,7330.4487662250485,3640.8116120842096,444.9322596752963
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.85,0.479507,0.156035,6725492697.497479,29.543823,5.732241,16.664523,317.335,14.293524,30.012980111324804,1585.4615774812175,505.16394698413313,993.9130374293035,1542.142683067858,3225.6546431184174,6581.56169431371,5711.685992212752,175.5632843124307,79.32200807139674
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.0009_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.0009,0.005,0.2565,0.8,0.479507,0.159533,6730892697.497479,29.406035,5.712983,17.097371,300.596,23.317695,13328.941072189204,3865.0635599479,5895.629416724873,3595.3639573710975,3270.371874430465,4437.884611495337,9667.14479951021,7620.128026985604,835.1048097272926,1855.8580368398173
